rent_id	year	number_of_bedrooms	property_type	location	cost
64300ab6c1f531f75d1b5c02	2020	All bedrooms	Apartment	Harolds Cross, Dublin 6W	1486.53
64300ab6c1f531f75d1b5c03	2020	All bedrooms	Apartment	Terenure, Dublin 6W	1796.67
64300ab6c1f531f75d1b5c04	2020	All bedrooms	Apartment	Dublin 7	1597.8
64300ab6c1f531f75d1b5c05	2020	All bedrooms	Apartment	Cabra, Dublin 7	1433.21
64300ab6c1f531f75d1b5c06	2020	All bedrooms	Apartment	Navan Road, Dublin 7	1502.87
64300ab6c1f531f75d1b5c07	2020	All bedrooms	Apartment	Phibsboro, Dublin 7	1350.65
64300ab6c1f531f75d1b5c08	2020	All bedrooms	Apartment	Smithfield, Dublin 7	1763.8
64300ab6c1f531f75d1b5c09	2020	All bedrooms	Apartment	Stoneybatter, Dublin 7	1592.47
64300ab6c1f531f75d1b5c0a	2020	All bedrooms	Apartment	Dublin 8	1639.37
64300ab6c1f531f75d1b5c0b	2020	All bedrooms	Apartment	Christchurch, Dublin 8	1625.3
64300ab6c1f531f75d1b5c0c	2020	All bedrooms	Apartment	Cork Street, Dublin 8	1613.59
64300ab6c1f531f75d1b5c0d	2020	All bedrooms	Apartment	Inchicore, Dublin 8	1495.88
64300ab6c1f531f75d1b5c0e	2020	All bedrooms	Apartment	Islandbridge, Dublin 8	1852.63
64300ab6c1f531f75d1b5c0f	2020	All bedrooms	Apartment	Kilmainham , Dublin 8	1583.76
64300ab6c1f531f75d1b5c10	2020	All bedrooms	Apartment	Portobello, Dublin 8	1491.88
64300ab6c1f531f75d1b5c11	2020	All bedrooms	Apartment	Rialto, Dublin 8	1545.04
64300ab6c1f531f75d1b5c12	2020	All bedrooms	Apartment	South Circular Road, Dublin 8	1470.94
64300ab6c1f531f75d1b5c13	2020	All bedrooms	Apartment	Dublin 9	1555.15
64300ab6c1f531f75d1b5c14	2020	All bedrooms	Apartment	Ballymun, Dublin 9	1541.46
64300ab6c1f531f75d1b5c15	2020	All bedrooms	Apartment	Beaumont, Dublin 9	1473.05
64300ab6c1f531f75d1b5c16	2020	All bedrooms	Apartment	Drumcondra, Dublin 9	1628.81
64300ab6c1f531f75d1b5c17	2020	All bedrooms	Apartment	Glasnevin, Dublin 9	1469.0
64300ab6c1f531f75d1b5c18	2020	All bedrooms	Apartment	Santry, Dublin 9	1696.97
64300ab6c1f531f75d1b5c19	2020	All bedrooms	Apartment	Whitehall, Dublin 9	1409.23
64300ab6c1f531f75d1b5c1a	2020	All bedrooms	Apartment	Dublin 10	1428.93
64300ab6c1f531f75d1b5c1b	2020	All bedrooms	Apartment	Cherry Orchard, Dublin 10	1406.14
64300ab6c1f531f75d1b5c1c	2020	All bedrooms	Apartment	Dublin 11	1440.08
64300ab6c1f531f75d1b5c1d	2020	All bedrooms	Apartment	Ballymun, Dublin 11	1460.62
64300ab6c1f531f75d1b5c1e	2020	All bedrooms	Apartment	Finglas, Dublin 11	1408.3
64300ab6c1f531f75d1b5c1f	2020	All bedrooms	Apartment	Glasnevin, Dublin 11	1468.03
64300ab6c1f531f75d1b5c20	2020	All bedrooms	Apartment	Meakstown, Dublin 11	1440.99
64300ab6c1f531f75d1b5c21	2020	All bedrooms	Apartment	Dublin 12	1623.8
64300ab6c1f531f75d1b5c22	2020	All bedrooms	Apartment	Crumlin, Dublin 12	1589.72
64300ab6c1f531f75d1b5c23	2020	All bedrooms	Apartment	Drimnagh, Dublin 12	1666.73
64300ab6c1f531f75d1b5c24	2020	All bedrooms	Apartment	Kimmage, Dublin 12	1553.92
64300ab6c1f531f75d1b5c25	2020	All bedrooms	Apartment	Dublin 13	1701.31
64300ab6c1f531f75d1b5c26	2020	All bedrooms	Apartment	Baldoyle, Dublin 13	1556.25
64300ab6c1f531f75d1b5c27	2020	All bedrooms	Apartment	Balgriffin, Dublin 13	1614.87
64300ab6c1f531f75d1b5c28	2020	All bedrooms	Apartment	Clongriffin, Dublin 13	1657.13
64300ab6c1f531f75d1b5c29	2020	All bedrooms	Apartment	Sutton, Dublin 13	1820.05
64300ab6c1f531f75d1b5c2a	2020	All bedrooms	Apartment	Dublin 14	1929.3
64300ab6c1f531f75d1b5c2b	2020	All bedrooms	Apartment	Churchtown, Dublin 14	2261.06
64300ab6c1f531f75d1b5c2c	2020	All bedrooms	Apartment	Clonskeagh, Dublin 14	1861.71
64300ab6c1f531f75d1b5c2d	2020	All bedrooms	Apartment	Dundrum, Dublin 14	1875.07
64300ab6c1f531f75d1b5c2e	2020	All bedrooms	Apartment	Goatstown, Dublin 14	2083.92
64300ab6c1f531f75d1b5c2f	2020	All bedrooms	Apartment	Rathfarnham, Dublin 14	1666.57
64300ab6c1f531f75d1b5c30	2020	All bedrooms	Apartment	Dublin 15	1587.76
64300ab6c1f531f75d1b5c31	2020	All bedrooms	Apartment	Ashtown, Dublin 15	1652.91
64300ab6c1f531f75d1b5c32	2020	All bedrooms	Apartment	Blanchardstown, Dublin 15	1551.19
64300ab6c1f531f75d1b5c33	2020	All bedrooms	Apartment	Castleknock, Dublin 15	1759.83
64300ab6c1f531f75d1b5c34	2020	All bedrooms	Apartment	Clonee, Dublin 15	1390.39
64300ab6c1f531f75d1b5c35	2020	All bedrooms	Apartment	Clonsilla, Dublin 15	1488.95
64300ab6c1f531f75d1b5c36	2020	All bedrooms	Apartment	Coolmine, Dublin 15	1373.86
64300ab6c1f531f75d1b5c37	2020	All bedrooms	Apartment	Mulhuddart, Dublin 15	1429.8
64300ab6c1f531f75d1b5c38	2020	All bedrooms	Apartment	Ongar, Dublin 15	1392.55
64300ab6c1f531f75d1b5c39	2020	All bedrooms	Apartment	Porterstown, Dublin 15	1538.37
64300ab6c1f531f75d1b5c3a	2020	All bedrooms	Apartment	Royal Canal Park, Dublin 15	1490.8
64300ab6c1f531f75d1b5c3b	2020	All bedrooms	Apartment	Tyrrelstown, Dublin 15	1302.19
64300ab6c1f531f75d1b5c3c	2020	All bedrooms	Apartment	Dublin 16	1854.59
64300ab6c1f531f75d1b5c3d	2020	All bedrooms	Apartment	Ballinteer, Dublin 16	1740.49
64300ab6c1f531f75d1b5c3e	2020	All bedrooms	Apartment	Dundrum, Dublin 16	1868.46
64300ab6c1f531f75d1b5c3f	2020	All bedrooms	Apartment	Knocklyon, Dublin 16	1640.93
64300ab6c1f531f75d1b5c40	2020	All bedrooms	Apartment	Rathfarnham, Dublin 16	1653.44
64300ab6c1f531f75d1b5c41	2020	All bedrooms	Apartment	Sandyford, Dublin 16	1631.88
64300ab6c1f531f75d1b5c42	2020	All bedrooms	Apartment	Dublin 17	1459.62
64300ab6c1f531f75d1b5c43	2020	All bedrooms	Apartment	Malahide Road, Dublin 17	1606.74
64300ab6c1f531f75d1b5c44	2020	All bedrooms	Apartment	Dublin 18	1842.6
64300ab6c1f531f75d1b5c45	2020	All bedrooms	Apartment	Cabinteely, Dublin 18	1713.92
64300ab6c1f531f75d1b5c46	2020	All bedrooms	Apartment	Carrickmines, Dublin 18	1709.87
64300ab6c1f531f75d1b5c47	2020	All bedrooms	Apartment	Foxrock, Dublin 18	2075.03
64300ab6c1f531f75d1b5c48	2020	All bedrooms	Apartment	Leopardstown, Dublin 18	1993.99
64300ab6c1f531f75d1b5c49	2020	All bedrooms	Apartment	Sandyford, Dublin 18	1832.4
64300ab6c1f531f75d1b5c4a	2020	All bedrooms	Apartment	Stepaside, Dublin 18	1667.39
64300ab6c1f531f75d1b5c4b	2020	All bedrooms	Apartment	Dublin 20	1390.56
64300ab6c1f531f75d1b5c4c	2020	All bedrooms	Apartment	Chapelizod, Dublin 20	1483.22
64300ab6c1f531f75d1b5c4d	2020	All bedrooms	Apartment	Clondalkin, Dublin 22	1452.45
64300ab6c1f531f75d1b5c4e	2020	All bedrooms	Apartment	Dublin 24	1404.15
64300ab6c1f531f75d1b5c4f	2020	All bedrooms	Apartment	Ballycullen, Dublin 24	1516.51
64300ab6c1f531f75d1b5c50	2020	All bedrooms	Apartment	Citywest, Dublin 24	1532.87
64300ab6c1f531f75d1b5c51	2020	All bedrooms	Apartment	Firhouse, Dublin 24	1375.75
64300ab6c1f531f75d1b5c52	2020	All bedrooms	Apartment	Tallaght, Dublin 24	1400.08
64300ab6c1f531f75d1b5c53	2020	All bedrooms	Apartment	Galway	1114.31
64300ab6c1f531f75d1b5c54	2020	All bedrooms	Apartment	Galway City	1213.54
64300ab6c1f531f75d1b5c55	2020	All bedrooms	Apartment	Athenry, Galway	745.53
64300ab6c1f531f75d1b5c56	2020	All bedrooms	Apartment	Ballinasloe, Galway	669.23
64300ab6c1f531f75d1b5c57	2020	All bedrooms	Apartment	Ballybane, Galway	1131.82
64300ab6c1f531f75d1b5c58	2020	All bedrooms	Apartment	Ballybrit, Galway	1247.99
64300ab6c1f531f75d1b5c59	2020	All bedrooms	Apartment	Barna, Galway	1217.34
64300ab6c1f531f75d1b5c5a	2020	All bedrooms	Apartment	Bohermore, Galway	1181.35
64300ab6c1f531f75d1b5c5b	2020	All bedrooms	Apartment	Clifden, Galway	652.1
64300ab6c1f531f75d1b5c5c	2020	All bedrooms	Apartment	Doughiska, Galway	1055.6
64300ab6c1f531f75d1b5c5d	2020	All bedrooms	Apartment	Gort, Galway	790.74
64300ab6c1f531f75d1b5c5e	2020	All bedrooms	Apartment	Headford, Galway	1039.61
64300ab6c1f531f75d1b5c5f	2020	All bedrooms	Apartment	Knocknacarra, Galway	1106.92
64300ab6c1f531f75d1b5c60	2020	All bedrooms	Apartment	Loughrea, Galway	760.78
64300ab6c1f531f75d1b5c61	2020	All bedrooms	Apartment	Moycullen, Galway	1017.36
64300ab6c1f531f75d1b5c62	2020	All bedrooms	Apartment	Oranmore, Galway	1028.77
64300ab6c1f531f75d1b5c63	2020	All bedrooms	Apartment	Portumna, Galway	555.06
64300ab6c1f531f75d1b5c64	2020	All bedrooms	Apartment	Rahoon, Galway	909.98
64300ab6c1f531f75d1b5c65	2020	All bedrooms	Apartment	Salthill, Galway	1162.13
64300ab6c1f531f75d1b5c66	2020	All bedrooms	Apartment	Tuam, Galway	813.25
64300ab6c1f531f75d1b5c67	2020	All bedrooms	Apartment	Kerry	764.25
64300ab6c1f531f75d1b5c68	2020	All bedrooms	Apartment	Kenmare, Kerry	667.67
64300ab6c1f531f75d1b5c69	2020	All bedrooms	Apartment	Killarney, Kerry	910.44
64300ab6c1f531f75d1b5c6a	2020	All bedrooms	Apartment	Killorglin, Kerry	710.67
64300ab6c1f531f75d1b5c6b	2020	All bedrooms	Apartment	Listowel, Kerry	550.64
64300ab6c1f531f75d1b5c6c	2020	All bedrooms	Apartment	Tralee, Kerry	746.9
64300ab6c1f531f75d1b5c6d	2020	All bedrooms	Apartment	Kildare	1188.45
64300ab6c1f531f75d1b5c6e	2020	All bedrooms	Apartment	Kildare Town	954.73
64300ab6c1f531f75d1b5c6f	2020	All bedrooms	Apartment	Athy, Kildare	882.72
64300ab6c1f531f75d1b5c70	2020	All bedrooms	Apartment	Celbridge, Kildare	1249.29
64300ab6c1f531f75d1b5c71	2020	All bedrooms	Apartment	Clane, Kildare	1155.85
64300ab6c1f531f75d1b5c72	2020	All bedrooms	Apartment	Kilcock, Kildare	1140.3
64300ab6c1f531f75d1b5c73	2020	All bedrooms	Apartment	Kilcullen, Kildare	1031.18
64300ab6c1f531f75d1b5c74	2020	All bedrooms	Apartment	Kill, Kildare	1234.28
64300ab6c1f531f75d1b5c75	2020	All bedrooms	Apartment	Leixlip, Kildare	1325.01
64300ab6c1f531f75d1b5c76	2020	All bedrooms	Apartment	Maynooth, Kildare	1502.53
64300ab6c1f531f75d1b5c77	2020	All bedrooms	Apartment	Monasterevin, Kildare	908.56
64300ab6c1f531f75d1b5c78	2020	All bedrooms	Apartment	Naas, Kildare	1220.67
64300ab6c1f531f75d1b5c79	2020	All bedrooms	Apartment	Newbridge, Kildare	1033.33
64300ab6c1f531f75d1b5c7a	2020	All bedrooms	Apartment	Sallins, Kildare	1188.2
64300ab6c1f531f75d1b5c7b	2020	All bedrooms	Apartment	Kilkenny	847.97
64300ab6c1f531f75d1b5c7c	2020	All bedrooms	Apartment	Kilkenny City	955.56
64300ab6c1f531f75d1b5c7d	2020	All bedrooms	Apartment	Castlecomer, Kilkenny	953.29
64300ab6c1f531f75d1b5c7e	2020	All bedrooms	Apartment	Laois	819.92
64300ab6c1f531f75d1b5c7f	2020	All bedrooms	Apartment	Mountmellick, Laois	759.73
64300ab6c1f531f75d1b5c80	2020	All bedrooms	Apartment	Portarlington, Laois	724.25
64300ab6c1f531f75d1b5c81	2020	All bedrooms	Apartment	Portlaoise, Laois	886.43
64300ab6c1f531f75d1b5c82	2020	All bedrooms	Apartment	Leitrim	555.96
64300ab6c1f531f75d1b5c83	2020	All bedrooms	Apartment	Carrick-On-Shannon, Leitrim	572.93
64300ab6c1f531f75d1b5c84	2020	All bedrooms	Apartment	Limerick	997.22
64300ab6c1f531f75d1b5c85	2020	All bedrooms	Apartment	Limerick City	1025.74
64300ab6c1f531f75d1b5c86	2020	All bedrooms	Apartment	Annacotty, Limerick	1141.24
64300ab6c1f531f75d1b5c87	2020	All bedrooms	Apartment	Castletroy, Limerick	1092.34
64300ab6c1f531f75d1b5c88	2020	All bedrooms	Apartment	Corbally, Limerick	1057.04
64300ab6c1f531f75d1b5c89	2020	All bedrooms	Apartment	Dock Road, Limerick	899.33
64300ab6c1f531f75d1b5c8a	2020	All bedrooms	Apartment	Dooradoyle, Limerick	1048.66
64300ab6c1f531f75d1b5c8b	2020	All bedrooms	Apartment	Newcastle West, Limerick	609.95
64300ab6c1f531f75d1b5c8c	2020	All bedrooms	Apartment	Raheen, Limerick	1005.88
64300ab6c1f531f75d1b5c8d	2020	All bedrooms	Apartment	Longford	603.42
64300ab6c1f531f75d1b5c8e	2020	All bedrooms	Apartment	Longford Town	610.79
64300ab6c1f531f75d1b5c8f	2020	All bedrooms	Apartment	Ballymahon, Longford	625.35
64300ab6c1f531f75d1b5c90	2020	All bedrooms	Apartment	Edgeworthstown, Longford	533.0
64300ab6c1f531f75d1b5c91	2020	All bedrooms	Apartment	Louth	997.72
64300ab6c1f531f75d1b5c92	2020	All bedrooms	Apartment	Ardee, Louth	948.82
64300ab6c1f531f75d1b5c93	2020	All bedrooms	Apartment	Drogheda, Louth	1040.84
64300ab6c1f531f75d1b5c94	2020	All bedrooms	Apartment	Dundalk, Louth	954.16
64300ab6c1f531f75d1b5c95	2020	All bedrooms	Apartment	Mayo	669.91
64300ab6c1f531f75d1b5c96	2020	All bedrooms	Apartment	Ballina, Mayo	593.95
64300ab6c1f531f75d1b5c97	2020	All bedrooms	Apartment	Ballinrobe, Mayo	505.98
64300ab6c1f531f75d1b5c98	2020	All bedrooms	Apartment	Ballyhaunis, Mayo	541.85
64300ab6c1f531f75d1b5c99	2020	All bedrooms	Apartment	Castlebar, Mayo	700.02
64300ab6c1f531f75d1b5c9a	2020	All bedrooms	Apartment	Claremorris, Mayo	642.13
64300ab6c1f531f75d1b5c9b	2020	All bedrooms	Apartment	Westport, Mayo	805.79
64300ab6c1f531f75d1b5c9c	2020	All bedrooms	Apartment	Meath	1139.78
64300ab6c1f531f75d1b5c9d	2020	All bedrooms	Apartment	Ashbourne, Meath	1282.9
64300ab6c1f531f75d1b5c9e	2020	All bedrooms	Apartment	Athboy, Meath	966.55
64300ab6c1f531f75d1b5c9f	2020	All bedrooms	Apartment	Bettystown, Meath	1195.69
64300ab6c1f531f75d1b5ca0	2020	All bedrooms	Apartment	Clonee, Meath	1384.69
64300ab6c1f531f75d1b5ca1	2020	All bedrooms	Apartment	Drogheda, Meath	1182.09
64300ab6c1f531f75d1b5ca2	2020	All bedrooms	Apartment	Dunboyne, Meath	1337.68
64300ab6c1f531f75d1b5ca3	2020	All bedrooms	Apartment	Dunshaughlin, Meath	1291.3
64300ab6c1f531f75d1b5ca4	2020	All bedrooms	Apartment	Kells, Meath	865.7
64300ab6c1f531f75d1b5ca5	2020	All bedrooms	Apartment	Navan, Meath	1045.42
64300ab6c1f531f75d1b5ca6	2020	All bedrooms	Apartment	Ratoath, Meath	1278.73
64300ab6c1f531f75d1b5ca7	2020	All bedrooms	Apartment	Trim, Meath	1054.44
64300ab6c1f531f75d1b5ca8	2020	All bedrooms	Apartment	Monaghan	643.11
64300ab6c1f531f75d1b5ca9	2020	All bedrooms	Apartment	Carrickmacross, Monaghan	672.72
64300ab6c1f531f75d1b5caa	2020	All bedrooms	Apartment	Castleblayney, Monaghan	607.97
64300ab6c1f531f75d1b5cab	2020	All bedrooms	Apartment	Monaghan Town	675.77
64300ab6c1f531f75d1b5cac	2020	All bedrooms	Apartment	Offaly	715.99
64300ab6c1f531f75d1b5cad	2020	All bedrooms	Apartment	Birr, Offaly	593.87
64300ab6c1f531f75d1b5cae	2020	All bedrooms	Apartment	Edenderry, Offaly	751.88
64300ab6c1f531f75d1b5caf	2020	All bedrooms	Apartment	Tullamore, Offaly	765.93
64300ab6c1f531f75d1b5cb0	2020	All bedrooms	Apartment	Roscommon	610.65
64300ab6c1f531f75d1b5cb1	2020	All bedrooms	Apartment	Roscommon Town	641.08
64300ab6c1f531f75d1b5cb2	2020	All bedrooms	Apartment	Athlone, Roscommon	886.49
64300ab6c1f531f75d1b5cb3	2020	All bedrooms	Apartment	Ballaghaderreen, Roscommon	496.53
64300ab6c1f531f75d1b5cb4	2020	All bedrooms	Apartment	Boyle, Roscommon	518.39
64300ab6c1f531f75d1b5cb5	2020	All bedrooms	Apartment	Castlerea, Roscommon	492.29
64300ab6c1f531f75d1b5cb6	2020	All bedrooms	Apartment	Sligo	731.34
64300ab6c1f531f75d1b5cb7	2020	All bedrooms	Apartment	Sligo Town	758.26
64300ab6c1f531f75d1b5cb8	2020	All bedrooms	Apartment	Ballisodare, Sligo	721.15
64300ab6c1f531f75d1b5cb9	2020	All bedrooms	Apartment	Collooney, Sligo	725.79
64300ab6c1f531f75d1b5cba	2020	All bedrooms	Apartment	Tubbercurry, Sligo	502.86
64300ab6c1f531f75d1b5cbb	2020	All bedrooms	Apartment	Tipperary	631.37
64300ab6c1f531f75d1b5cbc	2020	All bedrooms	Apartment	Tipperary Town	591.68
64300ab6c1f531f75d1b5cbd	2020	All bedrooms	Apartment	Cahir, Tipperary	571.75
64300ab6c1f531f75d1b5cbe	2020	All bedrooms	Apartment	Cashel, Tipperary	597.12
64300ab6c1f531f75d1b5cbf	2020	All bedrooms	Apartment	Clonmel, Tipperary	682.28
64300ab6c1f531f75d1b5cc0	2020	All bedrooms	Apartment	Nenagh, Tipperary	639.86
64300ab6c1f531f75d1b5cc1	2020	All bedrooms	Apartment	Roscrea, Tipperary	532.17
64300ab6c1f531f75d1b5cc2	2020	All bedrooms	Apartment	Thurles, Tipperary	658.33
64300ab6c1f531f75d1b5cc3	2020	All bedrooms	Apartment	Waterford	780.96
64300ab6c1f531f75d1b5cc4	2020	All bedrooms	Apartment	Waterford City	785.77
64300ab6c1f531f75d1b5cc5	2020	All bedrooms	Apartment	Canada Street, Waterford	880.01
64300ab6c1f531f75d1b5cc6	2020	All bedrooms	Apartment	Castle Place, Waterford	917.46
64300ab6c1f531f75d1b5cc7	2020	All bedrooms	Apartment	Dungarvan, Waterford	728.89
64300ab6c1f531f75d1b5cc8	2020	All bedrooms	Apartment	Dunmore Road, Waterford	1030.6
64300ab6c1f531f75d1b5cc9	2020	All bedrooms	Apartment	Inner Ring Road, Waterford	542.24
64300ab6c1f531f75d1b5cca	2020	All bedrooms	Apartment	Johns Hill, Waterford	754.63
64300ab6c1f531f75d1b5ccb	2020	All bedrooms	Apartment	Mary Street, Waterford	809.29
64300ab6c1f531f75d1b5ccc	2020	All bedrooms	Apartment	Penrose Lane, Waterford	777.07
64300ab6c1f531f75d1b5ccd	2020	All bedrooms	Apartment	Tramore, Waterford	751.91
64300ab6c1f531f75d1b5cce	2020	All bedrooms	Apartment	Westmeath	838.92
64300ab6c1f531f75d1b5ccf	2020	All bedrooms	Apartment	Athlone, Westmeath	887.66
64300ab6c1f531f75d1b5cd0	2020	All bedrooms	Apartment	Kilbeggan, Westmeath	805.73
64300ab6c1f531f75d1b5cd1	2020	All bedrooms	Apartment	Moate, Westmeath	725.29
64300ab6c1f531f75d1b5cd2	2020	All bedrooms	Apartment	Mullingar, Westmeath	801.25
64300ab6c1f531f75d1b5cd3	2020	All bedrooms	Apartment	Wexford	708.7
64300ab6c1f531f75d1b5cd4	2020	All bedrooms	Apartment	Bunclody, Wexford	750.25
64300ab6c1f531f75d1b5cd5	2020	All bedrooms	Apartment	Enniscorthy, Wexford	649.98
64300ab6c1f531f75d1b5cd6	2020	All bedrooms	Apartment	Gorey, Wexford	816.43
64300ab6c1f531f75d1b5cd7	2020	All bedrooms	Apartment	New Ross, Wexford	629.65
64300ab6c1f531f75d1b5cd8	2020	All bedrooms	Apartment	Wicklow	1282.65
64300ab6c1f531f75d1b5cd9	2020	All bedrooms	Apartment	Wicklow Town	1033.03
64300ab6c1f531f75d1b5cda	2020	All bedrooms	Apartment	Arklow, Wicklow	973.34
64300ab6c1f531f75d1b5cdb	2020	All bedrooms	Apartment	Baltinglass, Wicklow	896.31
64300ab6c1f531f75d1b5cdc	2020	All bedrooms	Apartment	Blessington, Wicklow	1241.33
64300ab6c1f531f75d1b5cdd	2020	All bedrooms	Apartment	Bray, Wicklow	1334.91
64300ab6c1f531f75d1b5cde	2020	All bedrooms	Apartment	Delgany, Wicklow	1402.83
64300ab6c1f531f75d1b5cdf	2020	All bedrooms	Apartment	Greystones, Wicklow	1699.78
64300ab6c1f531f75d1b5ce0	2020	All bedrooms	Apartment	Rathnew, Wicklow	1002.38
64300ab6c1f531f75d1b5ce1	2020	All bedrooms	Other flats	Carlow	614.13
64300ab6c1f531f75d1b5ce2	2020	All bedrooms	Other flats	Carlow Town	653.95
64300ab6c1f531f75d1b5ce3	2020	All bedrooms	Other flats	Cavan	459.78
64300ab6c1f531f75d1b5ce4	2020	All bedrooms	Other flats	Clare	474.94
64300ab6c1f531f75d1b5ce5	2020	All bedrooms	Other flats	Ennis, Clare	446.72
64300ab6c1f531f75d1b5ce6	2020	All bedrooms	Other flats	Cork	774.69
64300ab6c1f531f75d1b5ce7	2020	All bedrooms	Other flats	Cork City	831.44
64300ab6c1f531f75d1b5ce8	2020	All bedrooms	Other flats	Donegal	446.94
64300ab6c1f531f75d1b5ce9	2020	All bedrooms	Other flats	Letterkenny, Donegal	514.12
64300ab6c1f531f75d1b5cea	2020	All bedrooms	Other flats	Dublin	1152.85
64300ab6c1f531f75d1b5ceb	2020	All bedrooms	Other flats	Blackrock, Dublin	1508.57
64300ab6c1f531f75d1b5cec	2020	All bedrooms	Other flats	Dun Laoghaire, Dublin	1194.97
64300ab6c1f531f75d1b5ced	2020	All bedrooms	Other flats	Lucan, Dublin	1025.16
64300ab6c1f531f75d1b5cee	2020	All bedrooms	Other flats	Monkstown, Dublin	1213.26
64300ab6c1f531f75d1b5cef	2020	All bedrooms	Other flats	Dublin 1	1203.72
64300ab6c1f531f75d1b5cf0	2020	All bedrooms	Other flats	Dublin 2	1458.99
64300ab6c1f531f75d1b5cf1	2020	All bedrooms	Other flats	Dublin 3	1151.65
64300ab6c1f531f75d1b5cf2	2020	All bedrooms	Other flats	Clontarf, Dublin 3	1020.03
64300ab6c1f531f75d1b5cf3	2020	All bedrooms	Other flats	Drumcondra, Dublin 3	1072.48
64300ab6c1f531f75d1b5cf4	2020	All bedrooms	Other flats	Fairview, Dublin 3	1119.53
64300ab6c1f531f75d1b5cf5	2020	All bedrooms	Other flats	North Strand, Dublin 3	1221.69
64300ab6c1f531f75d1b5cf6	2020	All bedrooms	Other flats	Dublin 4	1350.94
64300ab6c1f531f75d1b5cf7	2020	All bedrooms	Other flats	Ballsbridge, Dublin 4	1373.0
64300ab6c1f531f75d1b5cf8	2020	All bedrooms	Other flats	Donnybrook, Dublin 4	1317.49
64300ab6c1f531f75d1b5cf9	2020	All bedrooms	Other flats	Sandymount, Dublin 4	1140.62
64300ab6c1f531f75d1b5cfa	2020	All bedrooms	Other flats	Dublin 5	1150.53
64300ab6c1f531f75d1b5cfb	2020	All bedrooms	Other flats	Dublin 6	1234.17
64300ab6c1f531f75d1b5cfc	2020	All bedrooms	Other flats	Harolds Cross, Dublin 6	1108.36
64300ab6c1f531f75d1b5cfd	2020	All bedrooms	Other flats	Ranelagh, Dublin 6	1171.55
64300ab6c1f531f75d1b5cfe	2020	All bedrooms	Other flats	Rathgar, Dublin 6	1211.38
64300ab6c1f531f75d1b5cff	2020	All bedrooms	Other flats	Rathmines, Dublin 6	1152.02
64300ab6c1f531f75d1b5d00	2020	All bedrooms	Other flats	Terenure, Dublin 6	1217.18
64300ab6c1f531f75d1b5d01	2020	All bedrooms	Other flats	Dublin 6W	1087.67
64300ab6c1f531f75d1b5d02	2020	All bedrooms	Other flats	Harolds Cross, Dublin 6W	1087.95
64300ab6c1f531f75d1b5d03	2020	All bedrooms	Other flats	Terenure, Dublin 6W	1180.33
64300ab6c1f531f75d1b5d04	2020	All bedrooms	Other flats	Dublin 7	1132.4
64300ab6c1f531f75d1b5d05	2020	All bedrooms	Other flats	Cabra, Dublin 7	1067.72
64300ab6c1f531f75d1b5d06	2020	All bedrooms	Other flats	North Circular Road, Dublin 7	1200.44
64300ab6c1f531f75d1b5d07	2020	All bedrooms	Other flats	Phibsboro, Dublin 7	926.31
64300ab6c1f531f75d1b5d08	2020	All bedrooms	Other flats	Dublin 8	1156.47
64300ab6c1f531f75d1b5d09	2020	All bedrooms	Other flats	Inchicore, Dublin 8	1156.94
64300ab6c1f531f75d1b5d0a	2020	All bedrooms	Other flats	Kilmainham , Dublin 8	1113.37
64300ab6c1f531f75d1b5d0b	2020	All bedrooms	Other flats	Portobello, Dublin 8	1163.13
64300ab6c1f531f75d1b5d0c	2020	All bedrooms	Other flats	Rialto, Dublin 8	1135.29
64300ab6c1f531f75d1b5d0d	2020	All bedrooms	Other flats	South Circular Road, Dublin 8	1041.71
64300ab6c1f531f75d1b5d0e	2020	All bedrooms	Other flats	Dublin 9	1175.72
64300ab6c1f531f75d1b5d0f	2020	All bedrooms	Other flats	Drumcondra, Dublin 9	1161.65
64300ab6c1f531f75d1b5d10	2020	All bedrooms	Other flats	Glasnevin, Dublin 9	974.84
64300ab6c1f531f75d1b5d11	2020	All bedrooms	Other flats	Dublin 11	1129.05
64300ab6c1f531f75d1b5d12	2020	All bedrooms	Other flats	Dublin 12	1194.25
64300ab6c1f531f75d1b5d13	2020	All bedrooms	Other flats	Crumlin, Dublin 12	1240.05
64300ab6c1f531f75d1b5d14	2020	All bedrooms	Other flats	Kimmage, Dublin 12	1208.66
64300ab6c1f531f75d1b5d15	2020	All bedrooms	Other flats	Dublin 15	1187.97
64300ab6c1f531f75d1b5d16	2020	All bedrooms	Other flats	Dublin 24	1065.01
64300ab6c1f531f75d1b5d17	2020	All bedrooms	Other flats	Galway	753.15
64300ab6c1f531f75d1b5d18	2020	All bedrooms	Other flats	Galway City	867.75
64300ab6c1f531f75d1b5d19	2020	All bedrooms	Other flats	Kerry	551.96
64300ab6c1f531f75d1b5d1a	2020	All bedrooms	Other flats	Killarney, Kerry	650.82
64300ab6c1f531f75d1b5d1b	2020	All bedrooms	Other flats	Tralee, Kerry	544.73
64300ab6c1f531f75d1b5d1c	2020	All bedrooms	Other flats	Kildare	884.63
64300ab6c1f531f75d1b5d1d	2020	All bedrooms	Other flats	Newbridge, Kildare	722.97
64300ab6c1f531f75d1b5d1e	2020	All bedrooms	Other flats	Kilkenny	569.93
64300ab6c1f531f75d1b5d1f	2020	All bedrooms	Other flats	Laois	541.22
64300ab6c1f531f75d1b5d20	2020	All bedrooms	Other flats	Limerick	703.57
